Time v_x v_y v_z
0.154309 0.443812 3.378386 0.198293
0.156313 0.411935 3.418822 0.198655
0.158317 0.425245 3.479210 0.204505
0.160321 0.390557 3.486539 0.163438
0.162325 0.409858 3.500653 0.185850
0.164329 0.437430 3.527271 0.191081
0.166333 0.459197 3.537393 0.209046
0.168337 0.443600 3.548469 0.230517
0.170341 0.440601 3.553836 0.208681
0.172345 0.439809 3.519279 0.207141
0.174349 0.449566 3.520497 0.189190
0.176353 0.425000 3.532219 0.175257
0.178357 0.482687 3.548134 0.169951
0.180361 0.465835 3.526309 0.203169
0.182365 0.469111 3.509240 0.236953
0.184369 0.449287 3.528153 0.238662
0.186373 0.453855 3.526969 0.208341
0.188377 0.467066 3.540399 0.166198
0.190381 0.463808 3.569146 0.153232
0.192385 0.490509 3.588460 0.155933
0.194389 0.525826 3.634290 0.180053
0.196393 0.521488 3.632676 0.213043
0.198397 0.527530 3.637862 0.199389
0.200401 0.492462 3.613764 0.233292
0.202405 0.486291 3.603574 0.244775
0.204409 0.485854 3.602908 0.248963
0.206413 0.491835 3.636081 0.247378
0.208417 0.489516 3.644641 0.258884
0.210421 0.513426 3.684698 0.273365
0.212425 0.469607 3.709388 0.266558
0.214429 0.505213 3.739627 0.307542
0.216433 0.511311 3.681846 0.313195
0.218437 0.473830 3.680546 0.314694
0.220441 0.463406 3.679977 0.291581
0.222445 0.464422 3.675452 0.263573
0.224449 0.476688 3.729697 0.269602
0.226453 0.496173 3.727305 0.274363
0.228457 0.518686 3.745731 0.291205
0.230461 0.504987 3.782965 0.304124
0.232465 0.499331 3.811276 0.294188
0.234469 0.503627 3.763276 0.262367
0.236473 0.519986 3.778192 0.237404
0.238477 0.507928 3.752476 0.240617
0.240481 0.513730 3.757930 0.242661
0.242485 0.517756 3.767892 0.251046
0.244489 0.508328 3.781927 0.254287
0.246493 0.503410 3.813774 0.227759
0.248497 0.500128 3.849978 0.220355
0.250501 0.485020 3.875785 0.212225
0.252505 0.509448 3.880634 0.245629
0.254509 0.466276 3.891204 0.208191
0.256513 0.459188 3.912751 0.211820
0.258517 0.474717 3.943870 0.196428
0.260521 0.464184 3.948016 0.223569
0.262525 0.422247 3.951488 0.219145
0.264529 0.421952 3.940930 0.206439
0.266533 0.424421 3.953536 0.179046
0.268537 0.381718 3.959456 0.142958
0.270541 0.381164 3.971629 0.141147
0.272545 0.392683 4.017741 0.139782
0.274549 0.354224 4.030850 0.139268
0.276553 0.345504 4.017006 0.123480
0.278557 0.352822 4.036790 0.104890
0.280561 0.343746 4.025351 0.077762
0.282565 0.295357 4.013413 0.083126
0.284569 0.317950 4.008136 0.063509
0.286573 0.323740 4.061927 0.083919
0.288577 0.302866 4.076185 0.056823
0.290581 0.282905 4.113790 0.054293
0.292585 0.288711 4.110115 0.072317
0.294589 0.277369 4.117474 0.061517
0.296593 0.253609 4.129149 0.072232
0.298597 0.252716 4.142008 0.065449
0.300601 0.245420 4.147876 0.077559
0.302605 0.186471 4.164609 0.067906
0.304609 0.160001 4.185728 0.103063
0.306613 0.138398 4.185089 0.106567
0.308617 0.083955 4.231529 0.072089
0.310621 0.098292 4.269631 0.129219
0.312625 0.141084 4.310574 0.148100
0.314629 0.137468 4.313633 0.140674
0.316633 0.149196 4.330998 0.090837
0.318637 0.156367 4.326211 0.100678
0.320641 0.112984 4.360181 0.089454
0.322645 0.135660 4.375815 0.082252
0.324649 0.172130 4.353127 0.048323
0.326653 0.172671 4.326922 0.021610
0.328657 0.151448 4.324990 0.026046
0.330661 0.154695 4.343312 0.010908
0.332665 0.182595 4.382589 0.002047
0.334669 0.183633 4.411781 0.050095
0.336673 0.188232 4.409502 0.042839
0.338677 0.185141 4.382374 0.054294
0.340681 0.202126 4.393191 0.069960
0.342685 0.237525 4.402037 0.063150
0.344689 0.254235 4.449055 0.066147
0.346693 0.282351 4.474560 0.079278
0.348697 0.221578 4.494237 0.045361
0.350701 0.231784 4.492561 0.058346
0.352705 0.211354 4.528416 0.050395
0.354709 0.247325 4.543555 0.041958
0.356713 0.245751 4.547829 0.062727
0.358717 0.283262 4.555476 0.106767
0.360721 0.270308 4.589911 0.092893
0.362725 0.274219 4.594632 0.117269
0.364729 0.324470 4.602488 0.150383
0.366733 0.321098 4.608784 0.158850
0.368737 0.348510 4.651001 0.142300
0.370741 0.343365 4.662399 0.136364
0.372745 0.387374 4.716419 0.115603
0.374749 0.338621 4.741560 0.116490
0.376754 0.374374 4.757360 0.124240
0.378758 0.376520 4.792063 0.167745
0.380762 0.390051 4.796981 0.153655
0.382766 0.371269 4.827548 0.162457
0.384770 0.395871 4.850674 0.147744
0.386774 0.412280 4.871659 0.152748
0.388778 0.409010 4.866898 0.156429
0.390782 0.384217 4.883017 0.138260
0.392786 0.398415 4.879416 0.151129
0.394790 0.391695 4.886917 0.142625
0.396794 0.395156 4.904734 0.134935
0.398798 0.399942 4.870402 0.126443
0.400802 0.417042 4.921601 0.104676
0.402806 0.392664 4.933137 0.104539
0.404810 0.366825 4.940406 0.092716
0.406814 0.380827 4.929575 0.075166
0.408818 0.376135 4.926404 0.094617
0.410822 0.372336 4.928740 0.092074
0.412826 0.371240 4.897708 0.083579
0.414830 0.337417 4.887305 0.035136
0.416834 0.361080 4.885367 0.005635
0.418838 0.385222 4.892262 0.014745
0.420842 0.354109 4.928520 0.050298
0.422846 0.345183 4.955669 0.060492
0.424850 0.332762 4.947868 0.086685
0.426854 0.336819 4.918288 0.095700
0.428858 0.335938 4.964974 0.082851
0.430862 0.367950 4.962091 0.123887
0.432866 0.365176 5.017961 0.132141
0.434870 0.422962 5.040235 0.129631
0.436874 0.444160 5.089227 0.151076
0.438878 0.392002 5.132774 0.118396
0.440882 0.389742 5.171166 0.150752
0.442886 0.358667 5.179355 0.134302
0.444890 0.321214 5.156839 0.146894
0.446894 0.318265 5.205161 0.160436
0.448898 0.314260 5.248335 0.184977
0.450902 0.284279 5.282056 0.156355
0.452906 0.265608 5.312735 0.169518
0.454910 0.265344 5.316775 0.182685
0.456914 0.262743 5.334307 0.153048
0.458918 0.266933 5.364316 0.166945
0.460922 0.250345 5.376013 0.173122
0.462926 0.263017 5.402191 0.180592
0.464930 0.270131 5.399875 0.214909
0.466934 0.299695 5.423971 0.205638
0.468938 0.309260 5.408396 0.245703
0.470942 0.326060 5.415963 0.243310
0.472946 0.317036 5.428682 0.273531
0.474950 0.297297 5.450685 0.274042
0.476954 0.281198 5.453228 0.262103
0.478958 0.255454 5.441825 0.291020
0.480962 0.250973 5.427715 0.300710
0.482966 0.256848 5.487592 0.292330
0.484970 0.318478 5.487028 0.327589
0.486974 0.352165 5.529429 0.326741
0.488978 0.349588 5.503761 0.345199
0.490982 0.384780 5.527565 0.350985
0.492986 0.370325 5.538733 0.353705
0.494990 0.390872 5.563047 0.351006
0.496994 0.359448 5.560087 0.313311
0.498998 0.413488 5.554071 0.273356
0.501002 0.428741 5.577916 0.244154
0.503006 0.412727 5.570803 0.219285
0.505010 0.411680 5.586373 0.207144
0.507014 0.399544 5.593627 0.222082
0.509018 0.413100 5.595981 0.229870
0.511022 0.383073 5.599758 0.263438
0.513026 0.386110 5.613064 0.255719
0.515030 0.420526 5.607943 0.224843
0.517034 0.463693 5.605845 0.258319
0.519038 0.480316 5.603571 0.283412
0.521042 0.484466 5.605390 0.297531
0.523046 0.474054 5.625076 0.266531
0.525050 0.448769 5.638109 0.255243
0.527054 0.449045 5.624772 0.276889
0.529058 0.466861 5.605523 0.278505
0.531062 0.419837 5.598468 0.259494
0.533066 0.425788 5.611766 0.237525
0.535070 0.438611 5.639093 0.226108
0.537074 0.416415 5.624814 0.231531
0.539078 0.391332 5.631158 0.206895
0.541082 0.385577 5.653958 0.249675
0.543086 0.369239 5.654096 0.278287
0.545090 0.363669 5.657841 0.279834
0.547094 0.361320 5.633591 0.256536
0.549098 0.336435 5.637855 0.283165
0.551102 0.362542 5.646902 0.305863
0.553106 0.370840 5.703645 0.292823
0.555110 0.375552 5.719247 0.321401
0.557114 0.368990 5.698539 0.325533
0.559118 0.361453 5.712616 0.339291
0.561122 0.348034 5.732100 0.333804
0.563126 0.351102 5.741479 0.349285
0.565130 0.363805 5.775527 0.340071
0.567134 0.319610 5.754295 0.356806
0.569138 0.300094 5.741570 0.318101
0.571142 0.299976 5.710689 0.308006
0.573146 0.309216 5.753548 0.315074
0.575150 0.345116 5.780672 0.297323
0.577154 0.394159 5.792831 0.316013
0.579158 0.377912 5.818333 0.291249
0.581162 0.392046 5.800403 0.256556
0.583166 0.374722 5.818966 0.235907
0.585170 0.407334 5.800540 0.218673
0.587174 0.440070 5.830617 0.215933
0.589178 0.445327 5.840294 0.237774
0.591182 0.460527 5.840965 0.247408
0.593186 0.440457 5.893085 0.272227
0.595190 0.407542 5.894051 0.210416
0.597194 0.427874 5.872907 0.179429
0.599198 0.436782 5.876254 0.189592
0.601202 0.424313 5.923016 0.155272
0.603206 0.387152 5.971499 0.133559
0.605210 0.374105 5.957998 0.152634
0.607214 0.368070 6.696707 0.204302
0.609218 0.393610 7.448476 0.195175
0.611222 0.366050 7.506072 0.185834
0.613226 0.337152 7.557491 0.152374
0.615230 0.348661 7.608866 0.160370
0.617234 0.326059 7.660392 0.197938
0.619238 0.303741 7.702699 0.182289
0.621242 0.304836 7.773525 0.166517
0.623246 0.273842 7.792092 0.159100
0.625251 0.310612 7.847453 0.178431
0.627255 0.311087 7.867529 0.146322
0.629259 0.293519 7.897449 0.152349
0.631263 0.289046 7.964760 0.171369
0.633267 0.286747 7.991160 0.140727
0.635271 0.286121 8.037516 0.102672
0.637275 0.316244 8.083142 0.111001
0.639279 0.324976 8.157941 0.111589
0.641283 0.315649 8.187517 0.081471
0.643287 0.365554 8.214753 0.058585
0.645291 0.321549 8.286000 0.049631
0.647295 0.353625 8.307969 0.049777
0.649299 0.375913 8.346064 0.038563
0.651303 0.382468 8.375491 0.058313
0.653307 0.405929 8.409585 0.076390
0.655311 0.416424 8.460093 0.086515
0.657315 0.442840 8.462561 0.070146
0.659319 0.418759 8.470544 0.073846
0.661323 0.389592 8.523333 0.088956
0.663327 0.398092 8.535612 0.113110
0.665331 0.427030 8.597965 0.126960
0.667335 0.471014 8.638833 0.140645
0.669339 0.480321 8.679923 0.157539
0.671343 0.470880 8.701626 0.156197
0.673347 0.442688 8.753444 0.158780
0.675351 0.416235 8.809803 0.169882
0.677355 0.437033 8.875987 0.181334
0.679359 0.401835 8.937268 0.181263
0.681363 0.392910 8.965057 0.175933
0.683367 0.360366 8.951430 0.197324
0.685371 0.372490 8.941196 0.183443
0.687375 0.378815 9.008154 0.187129
0.689379 0.397112 9.063674 0.222628
0.691383 0.422067 9.088746 0.188472
0.693387 0.445030 9.101020 0.196174
0.695391 0.428566 9.129679 0.200344
0.697395 0.378227 9.160544 0.165255
0.699399 0.387539 9.173175 0.170337
0.701403 0.395375 9.178997 0.182272
0.703407 0.363042 9.270943 0.188501
0.705411 0.361069 9.279854 0.203775
0.707415 0.338772 9.311404 0.198806
0.709419 0.321663 9.306446 0.193037
0.711423 0.320346 9.319595 0.214706
0.713427 0.281832 9.347805 0.244751
0.715431 0.256279 9.374214 0.199661
0.717435 0.276671 9.433704 0.171158
0.719439 0.273250 9.466373 0.143131
0.721443 0.291074 9.504237 0.127466
0.723447 0.300971 9.591024 0.093493
0.725451 0.254749 9.634846 0.120223
0.727455 0.250737 9.664149 0.148025
0.729459 0.274792 9.687271 0.136122
0.731463 0.302165 9.697231 0.107466
0.733467 0.338011 9.718563 0.096200
0.735471 0.329664 9.725690 0.115132
0.737475 0.385083 9.745599 0.151118
0.739479 0.410208 9.772317 0.147821
0.741483 0.407873 9.802013 0.150941
0.743487 0.423850 9.837374 0.153421
0.745491 0.366444 9.867648 0.202915
0.747495 0.376877 9.877153 0.208148
0.749499 0.395817 9.915488 0.178703
0.751503 0.354472 9.915857 0.182814
0.753507 0.376546 9.959191 0.192312
0.755511 0.362800 9.961218 0.209105
0.757515 0.373070 9.994810 0.213574
0.759519 0.397973 10.013127 0.224721
0.761523 0.406635 10.088138 0.252562
0.763527 0.455214 10.125365 0.204609
0.765531 0.454614 10.130700 0.190288
0.767535 0.440741 10.146486 0.198788
0.769539 0.484274 10.197366 0.192956
0.771543 0.491175 10.193107 0.206617
0.773547 0.481440 10.245501 0.209765
0.775551 0.444260 10.267956 0.191689
0.777555 0.463227 10.279837 0.206671
0.779559 0.472671 10.351726 0.188461
0.781563 0.443124 10.403572 0.228456
0.783567 0.456500 10.427946 0.259572
0.785571 0.475362 10.487445 0.268749
0.787575 0.472577 10.456711 0.212879
0.789579 0.478581 10.472060 0.218611
0.791583 0.480784 10.460278 0.241586
0.793587 0.452464 10.473440 0.224026
0.795591 0.486421 10.468862 0.205147
0.797595 0.472518 10.515592 0.162890
0.799599 0.432871 10.578318 0.130919
0.801603 0.430057 10.578589 0.105696
0.803607 0.419877 10.595882 0.100787
0.805611 0.420615 10.611176 0.072639
0.807615 0.398419 10.671509 0.058156
0.809619 0.417805 10.657902 0.070630
0.811623 0.449518 10.677240 0.080737
0.813627 0.432190 10.700980 0.074467
0.815631 0.406314 10.739691 0.054490
0.817635 0.377263 10.748444 0.025788
0.819639 0.375040 10.820565 0.023944
0.821643 0.402252 10.784401 -0.002563
0.823647 0.363935 10.813867 -0.014681
0.825651 0.368220 10.827696 -0.003500
0.827655 0.408505 10.824426 -0.012613
0.829659 0.436489 10.831530 -0.010382
0.831663 0.460244 10.857536 0.001706
0.833667 0.440311 10.882807 0.020519
0.835671 0.415884 10.912404 0.020236
0.837675 0.434487 10.946054 0.041635
0.839679 0.426425 10.946658 0.019011
0.841683 0.462211 10.928850 0.015306
0.843687 0.459340 10.946965 0.010808
0.845691 0.421508 11.008008 0.007888
0.847695 0.411094 11.034323 0.067321
0.849699 0.417144 11.084425 0.048364
0.851703 0.375030 11.088449 0.075951
0.853707 0.371338 11.109347 0.056287
0.855711 0.353505 11.141290 0.018184
0.857715 0.308037 11.161768 0.013930
0.859719 0.284092 11.221053 0.053512
0.861723 0.269876 11.236895 0.070412
0.863727 0.222244 11.265604 0.089503
0.865731 0.217109 11.289839 0.070676
0.867735 0.202452 11.312047 0.057302
0.869739 0.209919 11.349797 0.070434
0.871743 0.203864 11.393643 0.056413
0.873747 0.227358 11.374871 0.037500
0.875752 0.233921 11.401508 0.044011
0.877756 0.235838 11.452796 0.077474
0.879760 0.203174 11.472092 0.053660
0.881764 0.196424 11.527612 0.039135
0.883768 0.173995 11.523541 0.083017
0.885772 0.169927 11.544599 0.095799
0.887776 0.172458 11.531668 0.095254
0.889780 0.128928 11.566190 0.086310
0.891784 0.123659 11.592132 0.048050
0.893788 0.148911 11.600397 0.020834
0.895792 0.136356 11.599826 -0.008476
0.897796 0.136900 11.617747 0.026845
0.899800 0.132802 11.637388 0.051214
0.901804 0.144403 11.641606 0.086426
0.903808 0.177421 11.650943 0.082368
0.905812 0.126661 11.697256 0.055351
0.907816 0.153081 11.704772 0.038486
0.909820 0.150131 11.727103 0.013860
0.911824 0.125028 11.727535 0.012504
0.913828 0.136126 11.775699 0.015266
0.915832 0.151377 11.809996 0.032981
0.917836 0.148784 11.854697 0.009236
0.919840 0.122980 11.872828 0.001359
0.921844 0.120556 11.922793 0.002620
0.923848 0.097841 11.905949 0.023770
0.925852 0.135791 11.897796 0.041787
0.927856 0.137008 11.933277 0.018391
0.929860 0.149748 11.945524 -0.030075
0.931864 0.172554 11.966316 -0.009775
0.933868 0.212253 11.988378 -0.035507
0.935872 0.201231 12.035993 -0.041317
0.937876 0.151267 12.058769 -0.050281
0.939880 0.201907 12.082366 -0.062723
0.941884 0.207111 12.065283 -0.074985
0.943888 0.226019 12.108663 -0.096013
0.945892 0.234089 12.152408 -0.105865
0.947896 0.206917 12.166391 -0.103738
0.949900 0.223716 12.179892 -0.078457
0.951904 0.202533 12.212917 -0.061227
0.953908 0.196694 12.248827 -0.038934
0.955912 0.187767 12.319449 -0.054388
0.957916 0.148368 12.390268 -0.072584
0.959920 0.174187 12.437286 -0.071903
0.961924 0.166392 12.432746 -0.076904
0.963928 0.197416 12.465595 -0.060309
0.965932 0.216410 12.490795 -0.061112
0.967936 0.211290 12.501347 -0.027645
0.969940 0.200224 12.516459 -0.060574
0.971944 0.209781 12.557934 -0.045671
0.973948 0.237513 12.606913 -0.020214
0.975952 0.210459 12.682134 -0.031405
0.977956 0.236963 12.735636 -0.050339
0.979960 0.261625 12.743489 -0.026808
0.981964 0.279585 12.777934 -0.051026
0.983968 0.277800 12.800297 -0.029880
0.985972 0.291621 12.838684 -0.029331
0.987976 0.297422 12.905633 -0.042270
0.989980 0.295147 12.963375 -0.053286
0.991984 0.288955 12.993860 -0.047032
0.993988 0.279174 13.025668 -0.030027
0.995992 0.300769 13.065017 -0.036076
0.997996 0.286533 13.110521 -0.014684
1.000000 0.340490 13.164928 0.001069
