Time v_x v_y v_z
0.248497 -0.315669 3.829073 -0.113864
0.250501 -0.297729 3.853188 -0.176475
0.252505 -0.271137 3.876698 -0.176743
0.254509 -0.277463 3.899755 -0.169360
0.256513 -0.262152 3.899116 -0.165967
0.258517 -0.266626 3.895418 -0.190257
0.260521 -0.256069 3.892724 -0.201052
0.262525 -0.240565 3.890178 -0.208708
0.264529 -0.253239 3.902920 -0.186295
0.266533 -0.304116 3.923762 -0.177256
0.268537 -0.284012 3.949336 -0.139901
0.270541 -0.287272 3.960848 -0.068545
0.272545 -0.244271 4.015202 -0.065708
0.274549 -0.232383 4.034058 -0.064141
0.276553 -0.230883 4.049514 -0.065349
0.278557 -0.235267 4.070210 -0.063841
0.280561 -0.276773 4.119972 -0.036401
0.282565 -0.253950 4.122516 -0.066523
0.284569 -0.278413 4.125643 -0.072368
0.286573 -0.272538 4.101743 -0.074923
0.288577 -0.213575 4.115092 -0.075464
0.290581 -0.239717 4.126713 -0.072022
0.292585 -0.249632 4.175468 -0.084377
0.294589 -0.293600 4.220446 -0.059191
0.296593 -0.286563 4.249826 0.010552
0.298597 -0.342872 4.268671 -0.002946
0.300601 -0.371493 4.280841 -0.003197
0.302605 -0.319376 4.280959 -0.026294
0.304609 -0.308608 4.296465 -0.022311
0.306613 -0.303582 4.314238 -0.011516
0.308617 -0.301830 4.291552 -0.031663
0.310621 -0.267692 4.354537 -0.020458
0.312625 -0.279237 4.370308 -0.012953
0.314629 -0.265161 4.356838 -0.016238
0.316633 -0.258192 4.368447 -0.028311
0.318637 -0.272690 4.396102 -0.025063
0.320641 -0.295958 4.383438 -0.024234
0.322645 -0.343296 4.425140 0.010981
0.324649 -0.348407 4.411367 0.046583
0.326653 -0.374784 4.417831 0.036005
0.328657 -0.405149 4.460203 0.055966
0.330661 -0.413550 4.467911 0.044965
0.332665 -0.371476 4.434823 0.044156
0.334669 -0.319952 4.419778 0.059442
0.336673 -0.298858 4.413051 0.062594
0.338677 -0.283054 4.423632 0.037114
0.340681 -0.315591 4.447331 0.051186
0.342685 -0.292083 4.450265 0.029950
0.344689 -0.303536 4.467045 0.014396
0.346693 -0.316909 4.452202 0.027202
0.348697 -0.337095 4.458331 0.051833
0.350701 -0.340864 4.481657 0.069453
0.352705 -0.357689 4.487029 0.080282
0.354709 -0.346300 4.491070 0.067765
0.356713 -0.300857 4.496623 0.070065
0.358717 -0.323235 4.482709 0.064280
0.360721 -0.289623 4.508219 0.056627
0.362725 -0.286569 4.522742 0.078040
0.364729 -0.293970 4.519082 0.079082
0.366733 -0.306370 4.538089 0.068428
0.368737 -0.276843 4.538664 0.060505
0.370741 -0.296986 4.544358 0.043984
0.372745 -0.277714 4.552940 0.033030
0.374749 -0.268825 4.574459 0.024830
0.376754 -0.238532 4.584766 0.063873
0.378758 -0.265252 4.593895 0.041686
0.380762 -0.259316 4.594917 0.022795
0.382766 -0.245144 4.658485 0.012319
0.384770 -0.236243 4.667928 0.006860
0.386774 -0.247070 4.676116 -0.001838
0.388778 -0.211979 4.666498 0.000262
0.390782 -0.212172 4.685957 -0.010340
0.392786 -0.202910 4.697684 -0.003658
0.394790 -0.204290 4.691919 -0.037361
0.396794 -0.185472 4.719312 -0.044153
0.398798 -0.139311 4.715004 0.041255
0.400802 -0.132016 4.758519 0.014773
0.402806 -0.090568 4.793358 0.025707
0.404810 -0.074298 4.822885 0.019384
0.406814 -0.079532 4.831762 0.045451
0.408818 -0.072306 4.848934 0.054186
0.410822 -0.071181 4.831205 0.037542
0.412826 -0.080440 4.830731 0.057147
0.414830 -0.079726 4.819952 0.086647
0.416834 -0.048152 4.822901 0.052356
0.418838 -0.075260 4.808241 0.038715
0.420842 -0.064251 4.821177 0.014540
0.422846 -0.047375 4.829421 0.006695
0.424850 -0.053314 4.876776 0.015188
0.426854 -0.017490 4.932768 0.039527
0.428858 -0.017818 4.933573 0.012277
0.430862 -0.001924 4.958100 0.034919
0.432866 0.018368 4.948673 0.031875
0.434870 0.018556 4.944656 0.048189
0.436874 0.067613 4.941676 0.063667
0.438878 0.104045 4.925705 0.067357
0.440882 0.129263 4.915517 0.091133
0.442886 0.138905 4.903575 0.113367
0.444890 0.152972 4.923289 0.105704
0.446894 0.159621 4.934104 0.116666
0.448898 0.102982 4.955855 0.119689
0.450902 0.111271 4.949495 0.086719
0.452906 0.152356 4.951679 0.096471
0.454910 0.134939 4.955458 0.096646
0.456914 0.126950 4.960246 0.120667
0.458918 0.074289 5.011734 0.081951
0.460922 0.083734 5.007290 0.080017
0.462926 0.102304 5.009925 0.103880
0.464930 0.077910 5.011724 0.127717
0.466934 0.039708 4.985267 0.124771
0.468938 0.049927 4.965929 0.104779
0.470942 0.047666 4.937551 0.098594
0.472946 0.048054 4.939819 0.075675
0.474950 0.045216 4.944525 0.117221
0.476954 0.060155 4.922032 0.131379
0.478958 0.049639 4.968100 0.156571
0.480962 0.058885 4.968251 0.181533
0.482966 0.066636 4.979448 0.169799
0.484970 0.030055 5.018294 0.167072
0.486974 0.003738 5.039903 0.157963
0.488978 -0.016368 5.057671 0.170523
0.490982 -0.023322 5.064707 0.169794
0.492986 -0.012952 5.080965 0.224231
0.494990 0.003661 5.074324 0.219801
0.496994 -0.007314 5.150626 0.194526
0.498998 -0.001825 5.135375 0.160108
0.501002 0.026353 5.114927 0.163060
0.503006 -0.025312 5.172720 0.233133
0.505010 -0.028129 5.186721 0.194235
0.507014 -0.050777 5.205821 0.197958
0.509018 -0.014779 5.216085 0.210345
0.511022 -0.017110 5.215741 0.219830
0.513026 -0.022781 5.243748 0.183242
0.515030 0.010177 5.228020 0.200228
0.517034 0.016608 5.248488 0.198821
0.519038 0.049852 5.260682 0.209719
0.521042 0.072588 5.245422 0.165550
0.523046 0.051358 5.278449 0.160514
0.525050 0.046631 5.272029 0.149815
0.527054 0.062588 5.259223 0.104582
0.529058 0.072613 5.262297 0.121255
0.531062 0.056994 5.286333 0.135869
0.533066 0.049886 5.260210 0.122056
0.535070 0.063462 5.281239 0.120059
0.537074 0.080361 5.245632 0.100722
0.539078 0.067958 5.317659 0.077312
0.541082 0.074342 5.335283 0.078533
0.543086 0.083187 5.322053 0.030773
0.545090 0.073760 5.359058 0.002166
0.547094 0.048052 5.351549 -0.015162
0.549098 0.081835 5.352938 -0.002987
0.551102 0.067849 5.380194 0.012004
0.553106 0.045699 5.353144 0.019005
0.555110 0.035377 5.364508 0.052741
0.557114 0.015072 5.381763 0.049816
0.559118 0.023457 5.379206 0.048026
0.561122 -0.000561 5.376497 0.092700
0.563126 0.008490 5.415230 0.092157
0.565130 0.010194 5.423612 0.090873
0.567134 -0.000994 5.413171 0.064690
0.569138 0.007944 5.436164 0.086953
0.571142 -0.003403 5.449629 0.078140
0.573146 0.003151 5.437063 0.060322
0.575150 -0.009151 5.442101 0.025274
0.577154 -0.000016 5.451962 0.018132
0.579158 0.032063 5.500323 0.050621
0.581162 0.039885 5.533186 0.053771
0.583166 0.051959 5.563265 0.074796
0.585170 0.093818 5.588693 0.079133
0.587174 0.084143 5.598523 0.084017
0.589178 0.082835 5.597647 0.095169
0.591182 0.108720 5.598152 0.062140
0.593186 0.102838 5.624756 0.053727
0.595190 0.074991 5.613011 0.055633
0.597194 0.079185 5.613661 0.085908
0.599198 0.083496 5.660087 0.057477
0.601202 0.071481 5.660486 0.058786
0.603206 0.107975 5.704149 0.054004
0.605210 0.091117 5.716118 0.057760
0.607214 0.086897 6.444697 0.075712
0.609218 0.099181 7.189398 0.048775
0.611222 0.093571 7.231874 0.055186
0.613226 0.078528 7.277291 0.098934
0.615230 0.072521 7.327083 0.074596
0.617234 0.061493 7.342463 0.046672
0.619238 0.079756 7.416390 0.088475
0.621242 0.077241 7.439993 0.073899
0.623246 0.063541 7.473957 0.045786
0.625251 0.077192 7.501491 0.015008
0.627255 0.096973 7.529085 0.002330
0.629259 0.096733 7.569599 -0.012257
0.631263 0.107972 7.587398 -0.021998
0.633267 0.140113 7.585060 -0.032124
0.635271 0.190029 7.622022 -0.052518
0.637275 0.196053 7.677046 -0.018291
0.639279 0.191020 7.723099 -0.033526
0.641283 0.227650 7.780553 -0.006581
0.643287 0.211113 7.830869 -0.019791
0.645291 0.193956 7.852747 -0.016656
0.647295 0.221372 7.926599 -0.008258
0.649299 0.188547 7.956693 -0.001230
0.651303 0.175259 7.980879 -0.044339
0.653307 0.184684 8.006408 -0.049265
0.655311 0.167050 8.043396 -0.052649
0.657315 0.117861 8.086762 -0.042291
0.659319 0.158629 8.116163 -0.039218
0.661323 0.154954 8.174637 -0.056154
0.663327 0.163850 8.193693 -0.062520
0.665331 0.162216 8.203963 -0.054149
0.667335 0.138432 8.280345 -0.090729
0.669339 0.146264 8.300387 -0.087075
0.671343 0.172195 8.342572 -0.090318
0.673347 0.173783 8.424061 -0.098854
0.675351 0.200751 8.453100 -0.094247
0.677355 0.190074 8.519088 -0.113753
0.679359 0.191567 8.579043 -0.079276
0.681363 0.161014 8.652016 -0.079893
0.683367 0.136957 8.695843 -0.103194
0.685371 0.132576 8.702990 -0.109167
0.687375 0.127457 8.708582 -0.154586
0.689379 0.146031 8.712368 -0.156405
0.691383 0.132073 8.780480 -0.135872
0.693387 0.142494 8.808482 -0.135216
0.695391 0.132193 8.822387 -0.089486
0.697395 0.161017 8.809034 -0.088273
0.699399 0.112203 8.862051 -0.059990
0.701403 0.121787 8.922513 -0.092711
0.703407 0.131991 8.972620 -0.080975
0.705411 0.139024 9.040259 -0.072130
0.707415 0.163939 9.098985 -0.063237
0.709419 0.158244 9.145535 -0.036309
0.711423 0.147380 9.162969 -0.054956
0.713427 0.144297 9.209587 -0.061709
0.715431 0.143989 9.272623 -0.040396
0.717435 0.117775 9.340913 -0.043940
0.719439 0.071563 9.390004 -0.030654
0.721443 0.086981 9.381804 -0.024464
0.723447 0.096081 9.380229 -0.046979
0.725451 0.087469 9.405041 -0.034908
0.727455 0.080867 9.439957 -0.001813
0.729459 0.073329 9.455886 0.011615
0.731463 0.092035 9.511256 0.005038
0.733467 0.062558 9.555699 -0.030801
0.735471 0.067311 9.580771 -0.014634
0.737475 0.083965 9.605028 -0.010805
0.739479 0.069810 9.623443 0.002115
0.741483 0.050208 9.699408 -0.032141
0.743487 0.055623 9.736952 -0.048481
0.745491 0.081912 9.715711 -0.056256
0.747495 0.105845 9.754080 -0.059785
0.749499 0.105121 9.822003 -0.044040
0.751503 0.059400 9.862113 -0.067466
0.753507 0.087127 9.910946 -0.080673
0.755511 0.129637 9.948044 -0.041575
0.757515 0.131709 9.964761 -0.062997
0.759519 0.117704 10.025528 -0.036571
0.761523 0.074935 10.073376 0.017907
0.763527 0.035559 10.139884 0.019499
0.765531 0.036911 10.185912 0.038625
0.767535 0.043162 10.199186 0.062133
0.769539 0.053192 10.232111 0.057735
0.771543 0.012901 10.256101 0.095991
0.773547 0.006536 10.290042 0.088367
0.775551 0.004486 10.336038 0.080523
0.777555 0.029260 10.374884 0.096202
0.779559 0.022869 10.420126 0.104179
0.781563 0.001182 10.413950 0.129019
0.783567 0.005333 10.410259 0.127562
0.785571 -0.063614 10.422482 0.118614
0.787575 -0.100744 10.427734 0.116299
0.789579 -0.100025 10.464496 0.096566
0.791583 -0.123045 10.502345 0.103783
0.793587 -0.086428 10.502567 0.080843
0.795591 -0.060401 10.516980 0.046327
0.797595 -0.075685 10.519155 0.004132
0.799599 -0.087040 10.532988 0.026540
0.801603 -0.018989 10.549535 -0.001556
0.803607 -0.027745 10.551049 0.008676
0.805611 -0.039986 10.592145 0.021754
0.807615 -0.057204 10.599680 0.030909
0.809619 -0.037225 10.605216 0.037430
0.811623 -0.023004 10.662982 0.049302
0.813627 0.005916 10.677906 0.049670
0.815631 0.000032 10.661098 0.033411
0.817635 0.046921 10.659123 0.052334
0.819639 0.038897 10.673573 0.056740
0.821643 0.032854 10.663854 0.052399
0.823647 0.060202 10.686360 0.065847
0.825651 0.049539 10.752832 0.062029
0.827655 0.060629 10.814656 0.072984
0.829659 0.070661 10.822828 0.074042
0.831663 0.048276 10.886324 0.055414
0.833667 0.035717 10.896508 0.032226
0.835671 0.022318 10.887312 0.021216
0.837675 0.046578 10.900322 0.025673
0.839679 0.088154 10.959689 0.012088
0.841683 0.073940 10.980080 0.077465
0.843687 0.083700 11.010413 0.078894
0.845691 0.074090 11.027948 0.070410
0.847695 0.056612 11.042391 0.062769
0.849699 0.053930 11.051584 0.032834
0.851703 0.069676 11.036795 -0.008591
0.853707 0.065155 11.046231 -0.003144
0.855711 0.071479 11.086669 0.019244
0.857715 0.059136 11.144962 0.018091
0.859719 0.095286 11.165608 0.028536
0.861723 0.078803 11.186054 -0.020475
0.863727 0.069623 11.203737 -0.051769
0.865731 0.049524 11.237712 -0.021259
0.867735 0.046043 11.268182 -0.047224
0.869739 0.042006 11.291638 -0.026586
0.871743 0.035974 11.280872 -0.053536
0.873747 0.024295 11.300856 0.007933
0.875752 0.060379 11.331097 -0.011787
0.877756 0.051694 11.320529 -0.002740
0.879760 0.038335 11.331812 -0.023154
0.881764 0.025483 11.369838 -0.046753
0.883768 0.020537 11.441879 -0.016263
0.885772 0.018666 11.478786 -0.031093
0.887776 0.043619 11.481419 -0.034073
0.889780 0.026781 11.512737 -0.038529
0.891784 0.021373 11.511806 -0.018394
0.893788 0.056136 11.545363 -0.015768
0.895792 0.045326 11.584030 -0.019416
0.897796 0.048456 11.594829 -0.028515
0.899800 0.060493 11.634892 -0.046066
0.901804 0.046633 11.619903 -0.093099
0.903808 0.063518 11.688922 -0.086796
0.905812 0.064735 11.714135 -0.073817
0.907816 0.022129 11.733731 -0.053597
0.909820 0.040221 11.758214 -0.061009
0.911824 0.031591 11.755106 -0.044830
0.913828 0.053911 11.759510 -0.047257
0.915832 0.001750 11.769162 -0.046526
0.917836 -0.010760 11.736944 -0.020534
0.919840 0.015423 11.721987 -0.030656
0.921844 0.019669 11.742247 -0.033807
0.923848 0.012239 11.779702 -0.047821
0.925852 0.027531 11.789475 -0.074712
0.927856 0.027629 11.826500 -0.116077
0.929860 0.026109 11.908727 -0.099648
0.931864 0.041377 11.931704 -0.084284
0.933868 0.023579 11.955175 -0.066771
0.935872 0.007735 11.984548 -0.057529
0.937876 -0.014813 12.021259 -0.038042
0.939880 -0.010516 12.091573 -0.027343
0.941884 -0.015419 12.102983 -0.024311
0.943888 -0.003004 12.195722 -0.028059
0.945892 -0.008391 12.216921 -0.066760
0.947896 0.009113 12.238945 -0.052254
0.949900 0.028837 12.260780 -0.061437
0.951904 0.006761 12.311228 -0.051221
0.953908 0.005866 12.328383 -0.056363
0.955912 -0.004138 12.364733 -0.071659
0.957916 -0.054805 12.422084 -0.049171
0.959920 -0.037653 12.426710 -0.065071
0.961924 -0.084905 12.449559 -0.046849
0.963928 -0.091524 12.486246 -0.048609
0.965932 -0.067873 12.537977 -0.048055
0.967936 -0.079133 12.580523 -0.067786
0.969940 -0.069178 12.606996 -0.063521
0.971944 -0.060044 12.638826 -0.067770
0.973948 -0.079253 12.646801 -0.065331
0.975952 -0.038464 12.648159 -0.053518
0.977956 -0.058677 12.720686 -0.033496
0.979960 -0.061353 12.794262 -0.045511
0.981964 -0.051063 12.818873 -0.060809
0.983968 -0.100135 12.864928 -0.073562
0.985972 -0.116693 12.928844 -0.064689
0.987976 -0.087112 12.960282 -0.077071
0.989980 -0.057662 13.022648 -0.106384
0.991984 -0.046861 13.061287 -0.098853
0.993988 -0.010756 13.131232 -0.076496
0.995992 0.014380 13.158381 -0.046871
0.997996 -0.019787 13.189309 -0.040746
1.000000 -0.014392 13.230339 -0.049044
