Time u_x u_y u_z
0.398798 0.364702 -0.535284 -0.204960
0.400802 0.338139 -0.491407 -0.215463
0.402806 0.323739 -0.474958 -0.214822
0.404810 0.321275 -0.477976 -0.203982
0.406814 0.327842 -0.470757 -0.210451
0.408818 0.325282 -0.465178 -0.220509
0.410822 0.320972 -0.439203 -0.231408
0.412826 0.347085 -0.447579 -0.245958
0.414830 0.353889 -0.492160 -0.211300
0.416834 0.358313 -0.494643 -0.206194
0.418838 0.369974 -0.502198 -0.207601
0.420842 0.390129 -0.522884 -0.197485
0.422846 0.406329 -0.506241 -0.208406
0.424850 0.377672 -0.488621 -0.184057
0.426854 0.410492 -0.504536 -0.191631
0.428858 0.415402 -0.485690 -0.208869
0.430862 0.424312 -0.498041 -0.205262
0.432866 0.421282 -0.482820 -0.206068
0.434870 0.400560 -0.482158 -0.177163
0.436874 0.411451 -0.503620 -0.157919
0.438878 0.406794 -0.500268 -0.159685
0.440882 0.414160 -0.500361 -0.162274
0.442886 0.427583 -0.500847 -0.162370
0.444890 0.384434 -0.476986 -0.139871
0.446894 0.367013 -0.452816 -0.152032
0.448898 0.359795 -0.452844 -0.140590
0.450902 0.368948 -0.473178 -0.129048
0.452906 0.366657 -0.473413 -0.117898
0.454910 0.411025 -0.506358 -0.124135
0.456914 0.398725 -0.506824 -0.109128
0.458918 0.404415 -0.492198 -0.122158
0.460922 0.402565 -0.493004 -0.114803
0.462926 0.397733 -0.495368 -0.097649
0.464930 0.404784 -0.500229 -0.095615
0.466934 0.397045 -0.510827 -0.072843
0.468938 0.404674 -0.502379 -0.082770
0.470942 0.422722 -0.492162 -0.109871
0.472946 0.420827 -0.504438 -0.085304
0.474950 0.392199 -0.477081 -0.079762
0.476954 0.378778 -0.460924 -0.078708
0.478958 0.374887 -0.442311 -0.088727
0.480962 0.344793 -0.436578 -0.052229
0.482966 0.333530 -0.418429 -0.052322
0.484970 0.344981 -0.435133 -0.038695
0.486974 0.359694 -0.453518 -0.029294
0.488978 0.355934 -0.444922 -0.027601
0.490982 0.367783 -0.433095 -0.049710
0.492986 0.365780 -0.415607 -0.063138
0.494990 0.369678 -0.405255 -0.074902
0.496994 0.383770 -0.417390 -0.070616
0.498998 0.373865 -0.403430 -0.070281
0.501002 0.380925 -0.407025 -0.068769
0.503006 0.367184 -0.372940 -0.089531
0.505010 0.377740 -0.368782 -0.101776
0.507014 0.384022 -0.352028 -0.125539
0.509018 0.355091 -0.317481 -0.128733
0.511022 0.338664 -0.320304 -0.099894
0.513026 0.367109 -0.343269 -0.100260
0.515030 0.355024 -0.336529 -0.087509
0.517034 0.361772 -0.347867 -0.073765
0.519038 0.348848 -0.333626 -0.071796
0.521042 0.332471 -0.314312 -0.072548
0.523046 0.338097 -0.329855 -0.052102
0.525050 0.357336 -0.324781 -0.079453
0.527054 0.360637 -0.327035 -0.077092
0.529058 0.347463 -0.315515 -0.068581
0.531062 0.349533 -0.319679 -0.056082
0.533066 0.341337 -0.313412 -0.044100
0.535070 0.343103 -0.295826 -0.063460
0.537074 0.349982 -0.296167 -0.065565
0.539078 0.340369 -0.284022 -0.060825
0.541082 0.343470 -0.283960 -0.057332
0.543086 0.324503 -0.261250 -0.054773
0.545090 0.312409 -0.247021 -0.050318
0.547094 0.327430 -0.257993 -0.045711
0.549098 0.324182 -0.262741 -0.028218
0.551102 0.303884 -0.233352 -0.041030
0.553106 0.312487 -0.218571 -0.056416
0.555110 0.331483 -0.232995 -0.062685
0.557114 0.306931 -0.204534 -0.065682
0.559118 0.293353 -0.215076 -0.036003
0.561122 0.294881 -0.220193 -0.025171
0.563126 0.317811 -0.226739 -0.040573
0.565130 0.330355 -0.217709 -0.060267
0.567134 0.312270 -0.205599 -0.042238
0.569138 0.307893 -0.205443 -0.030667
0.571142 0.307876 -0.196866 -0.027823
0.573146 0.323662 -0.210884 -0.024388
0.575150 0.339701 -0.213686 -0.031334
0.577154 0.317363 -0.188419 -0.029872
0.579158 0.322872 -0.188216 -0.035516
0.581162 0.359827 -0.215034 -0.042553
0.583166 0.360765 -0.220109 -0.016152
0.585170 0.347237 -0.196266 -0.025558
0.587174 0.365204 -0.218144 -0.006597
0.589178 0.346621 -0.202813 -0.004960
0.591182 0.345252 -0.215928 0.021681
0.593186 0.364602 -0.224887 0.027366
0.595190 0.363293 -0.223342 0.019742
0.597194 0.369309 -0.219653 0.020549
0.599198 0.379232 -0.234654 0.042583
0.601202 0.389109 -0.239873 0.044021
0.603206 0.391024 -0.235455 0.047308
0.605210 0.380374 -0.215328 0.049164
0.607214 0.389449 -0.209350 0.043396
0.609218 0.358514 -0.171606 0.044811
0.611222 0.341410 -0.166062 0.058269
0.613226 0.345149 -0.169109 0.047427
0.615230 0.324154 -0.150259 0.059281
0.617234 0.348178 -0.150925 0.029405
0.619238 0.362632 -0.176270 0.046354
0.621242 0.366567 -0.161020 0.036050
0.623246 0.359952 -0.147642 0.029849
0.625251 0.361870 -0.141240 0.013987
0.627255 0.369534 -0.140321 0.005120
0.629259 0.340306 -0.125362 0.018248
0.631263 0.330602 -0.134658 0.022252
0.633267 0.326375 -0.137052 0.043692
0.635271 0.316992 -0.126778 0.043893
0.637275 0.297035 -0.111506 0.055296
0.639279 0.294146 -0.115583 0.068858
0.641283 0.288531 -0.103847 0.073618
0.643287 0.298036 -0.107355 0.078370
0.645291 0.306297 -0.115894 0.089585
0.647295 0.305156 -0.099969 0.094917
0.649299 0.324521 -0.111629 0.082075
0.651303 0.323039 -0.117255 0.083629
0.653307 0.319317 -0.102163 0.073798
0.655311 0.325843 -0.091342 0.064209
0.657315 0.320035 -0.090558 0.063368
0.659319 0.325302 -0.103420 0.070783
0.661323 0.333578 -0.106888 0.056147
0.663327 0.338449 -0.100879 0.043005
0.665331 0.339056 -0.097964 0.046133
0.667335 0.328442 -0.082780 0.039430
0.669339 0.324168 -0.080620 0.038859
0.671343 0.310822 -0.057225 0.034496
0.673347 0.320466 -0.068327 0.022579
0.675351 0.324685 -0.072828 0.029773
0.677355 0.335506 -0.076334 0.024549
0.679359 0.328941 -0.070458 0.032248
0.681363 0.317255 -0.046099 0.034159
0.683367 0.339512 -0.064442 0.029053
0.685371 0.331944 -0.075297 0.064595
0.687375 0.337161 -0.078002 0.067240
0.689379 0.315459 -0.055479 0.062958
0.691383 0.306391 -0.048881 0.083458
0.693387 0.314227 -0.051524 0.076427
0.695391 0.317479 -0.053893 0.076296
0.697395 0.324358 -0.048956 0.075639
0.699399 0.336502 -0.044914 0.080050
0.701403 0.328440 -0.037653 0.083536
0.703407 0.329346 -0.029836 0.092163
0.705411 0.353048 -0.043332 0.096573
0.707415 0.354197 -0.045594 0.106724
0.709419 0.349178 -0.026103 0.106263
0.711423 0.351122 -0.020793 0.105331
0.713427 0.354893 -0.020772 0.097862
0.715431 0.355351 -0.016176 0.100082
0.717435 0.356167 0.004418 0.086342
0.719439 0.361594 0.013666 0.078924
0.721443 0.369122 0.015625 0.083184
0.723447 0.366255 0.019718 0.081698
0.725451 0.375445 -0.004763 0.072772
0.727455 0.381618 -0.011141 0.064545
0.729459 0.348570 0.008860 0.084744
0.731463 0.345146 0.010857 0.102029
0.733467 0.342886 0.001636 0.108378
0.735471 0.348952 -0.003959 0.093435
0.737475 0.345601 -0.012748 0.122072
0.739479 0.348284 -0.012055 0.134115
0.741483 0.342615 -0.012442 0.141429
0.743487 0.348276 -0.010839 0.127652
0.745491 0.334723 0.015636 0.105400
0.747495 0.337163 0.009502 0.102270
0.749499 0.352695 0.001865 0.111803
0.751503 0.335669 0.016881 0.118377
0.753507 0.325410 0.026924 0.103388
0.755511 0.319783 0.009931 0.114287
0.757515 0.312704 0.016766 0.104625
0.759519 0.311831 0.019359 0.096499
0.761523 0.320726 0.004816 0.091527
0.763527 0.336305 0.009868 0.090766
0.765531 0.318176 0.011689 0.103526
0.767535 0.334453 0.012316 0.111680
0.769539 0.322820 0.004737 0.123791
0.771543 0.326536 0.007986 0.106438
0.773547 0.329263 0.008937 0.117343
0.775551 0.329577 0.021186 0.118833
0.777555 0.324388 0.016739 0.133893
0.779559 0.341108 0.003946 0.146827
0.781563 0.344042 0.001595 0.167267
0.783567 0.342990 0.003614 0.174771
0.785571 0.330247 0.022440 0.182395
0.787575 0.341679 0.014990 0.178061
0.789579 0.344633 0.006909 0.183697
0.791583 0.346335 0.004931 0.191264
0.793587 0.340363 0.012166 0.183871
0.795591 0.344694 0.007481 0.201802
0.797595 0.345989 0.021527 0.194089
0.799599 0.356279 0.024514 0.191263
0.801603 0.342766 0.028315 0.189135
0.803607 0.345732 0.038554 0.186154
0.805611 0.354258 0.028398 0.185272
0.807615 0.359921 0.028973 0.176464
0.809619 0.366020 0.029568 0.174220
0.811623 0.383062 0.020632 0.176853
0.813627 0.402202 0.001569 0.168153
0.815631 0.412357 -0.006989 0.170626
0.817635 0.419980 -0.012307 0.162345
0.819639 0.406292 -0.001727 0.156408
0.821643 0.401033 -0.008708 0.153754
0.823647 0.408325 -0.020133 0.145986
0.825651 0.412336 -0.029671 0.160478
0.827655 0.416013 -0.033110 0.160280
0.829659 0.413192 -0.030326 0.152479
0.831663 0.421532 -0.043993 0.158992
0.833667 0.424918 -0.051905 0.155759
0.835671 0.419940 -0.051627 0.164099
0.837675 0.397837 -0.039200 0.152792
0.839679 0.384630 -0.032910 0.158938
0.841683 0.398245 -0.041033 0.163682
0.843687 0.397550 -0.034378 0.184053
0.845691 0.400794 -0.032168 0.183328
0.847695 0.389826 -0.018904 0.193488
0.849699 0.365037 0.002735 0.187708
0.851703 0.371416 0.003290 0.199264
0.853707 0.365340 0.011114 0.200513
0.855711 0.356461 0.026861 0.200833
0.857715 0.353191 0.024430 0.196882
0.859719 0.367692 0.011450 0.193085
0.861723 0.367240 0.012785 0.194492
0.863727 0.376181 0.012102 0.199255
0.865731 0.381666 0.016813 0.196785
0.867735 0.384719 0.011507 0.192879
0.869739 0.385507 0.011605 0.194766
0.871743 0.395807 0.004566 0.200389
0.873747 0.391148 0.013463 0.194259
0.875752 0.391618 0.011741 0.198107
0.877756 0.388187 0.016704 0.195908
0.879760 0.383451 0.019858 0.195895
0.881764 0.389617 0.017573 0.203131
0.883768 0.386666 0.022429 0.197309
0.885772 0.393283 0.028680 0.187905
0.887776 0.396440 0.026690 0.186224
0.889780 0.390841 0.030855 0.196031
0.891784 0.389119 0.030756 0.189668
0.893788 0.394890 0.029966 0.191199
0.895792 0.399191 0.026230 0.191012
0.897796 0.395463 0.029218 0.197761
0.899800 0.381787 0.041229 0.189712
0.901804 0.380196 0.045608 0.181082
0.903808 0.378244 0.050431 0.175642
0.905812 0.368464 0.050200 0.186900
0.907816 0.365232 0.054269 0.180763
0.909820 0.360059 0.054344 0.177371
0.911824 0.359522 0.052098 0.183361
0.913828 0.362065 0.047282 0.181170
0.915832 0.367578 0.041601 0.183089
0.917836 0.360383 0.045461 0.177553
0.919840 0.370436 0.033594 0.175744
0.921844 0.363594 0.043732 0.164544
0.923848 0.363192 0.044947 0.164745
0.925852 0.354951 0.049799 0.173333
0.927856 0.352837 0.053061 0.164901
0.929860 0.357533 0.051565 0.156600
0.931864 0.357438 0.050915 0.155081
0.933868 0.362752 0.048396 0.149184
0.935872 0.357391 0.052793 0.148081
0.937876 0.356347 0.054579 0.140348
0.939880 0.355864 0.056025 0.127636
0.941884 0.350448 0.061255 0.121040
0.943888 0.334799 0.075025 0.111310
0.945892 0.331110 0.079348 0.102802
0.947896 0.327741 0.081178 0.103787
0.949900 0.318056 0.088442 0.099241
0.951904 0.318837 0.086528 0.099180
0.953908 0.313625 0.089918 0.092521
0.955912 0.309512 0.091661 0.092874
0.957916 0.296680 0.101067 0.089922
0.959920 0.311410 0.086247 0.092844
0.961924 0.310282 0.085024 0.100420
0.963928 0.313584 0.080429 0.095527
0.965932 0.299948 0.090307 0.090910
0.967936 0.306981 0.082369 0.090818
0.969940 0.307447 0.080208 0.098482
0.971944 0.300358 0.082860 0.089105
0.973948 0.298614 0.081820 0.087742
0.975952 0.292906 0.085712 0.091160
0.977956 0.303419 0.075835 0.087882
0.979960 0.296955 0.078435 0.085765
0.981964 0.299457 0.077625 0.090070
0.983968 0.303157 0.071880 0.086279
0.985972 0.285985 0.085484 0.088213
0.987976 0.278326 0.094339 0.087944
0.989980 0.277188 0.096431 0.089790
0.991984 0.273810 0.097508 0.092626
0.993988 0.273123 0.095117 0.088911
0.995992 0.267024 0.100544 0.088506
0.997996 0.255477 0.106928 0.087390
1.000000 0.256306 0.103233 0.082409
